高清频道,#genre#
爱历史,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
爱奇谈,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
爱怀旧,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱探索,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱旅行,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱江湖,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
爱猎奇,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱科学,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱经典,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
爱美食,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
爱解密,http://117.148.179.33/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
CIBN综合,http://211.94.219.178:18080/PLTV/68/224/3221226420/index.m3u8
CIBN纪录片,http://211.94.219.178:18080/PLTV/68/224/3221226437/index.m3u8
CIBN微电影,http://211.94.219.178:18080/PLTV/68/224/3221226441/index.m3u8
CIBN真人秀,http://211.94.219.178:18080/PLTV/68/224/3221226416/index.m3u8
CIBN动画乐园,http://211.94.219.178:18080/PLTV/68/224/3221226406/index.m3u8
CIBN风尚运动,http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8
CIBN古装剧场,http://211.94.219.178:18080/PLTV/68/224/3221226400/index.m3u8
CIBN骄阳剧场,http://211.94.219.178:18080/PLTV/68/224/3221226423/index.m3u8
CIBN经典剧场,http://211.94.219.178:18080/PLTV/68/224/3221226402/index.m3u8
CIBN流金岁月,http://211.94.219.178:18080/PLTV/68/224/3221226425/index.m3u8
CIBN骄阳剧场,http://117.148.179.172/PLTV/88888888/224/3221231745/index.m3u8
CIBN微电影,http://117.148.179.172/PLTV/88888888/224/3221231586/index.m3u8
CIBN真人秀,http://117.148.179.172/PLTV/88888888/224/3221231589/index.m3u8
CIBN经典剧场,http://117.148.179.172/PLTV/88888888/224/3221231595/index.m3u8
CIBN纪录片,http://117.148.179.172/PLTV/88888888/224/3221231594/index.m3u8
CIBN流金岁月,http://117.148.179.172/PLTV/88888888/224/3221231664/index.m3u8
CIBN古装剧场,http://117.148.179.172/PLTV/88888888/224/3221231625/index.m3u8
CIBN综合,http://117.148.179.172/PLTV/88888888/224/3221231696/index.m3u8
CIBN风尚运动,http://117.148.179.172/PLTV/88888888/224/3221231684/index.m3u8
CIBN时尚生活,http://117.148.179.172/PLTV/88888888/224/3221231489/index.m3u8
MIGU今日推荐,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
MIGU喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8 
MIGU古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8 
MIGU成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8 
MIGU郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8 
MIGU张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8 
MIGU高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8 
MIGU周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8 
MIGU怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8 
MIGU周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
MIGU午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8 
MIGU吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8 
MIGU云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8 
MIGU每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8 
MIGU葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8 
MIGU刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8 
MIGU僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8 
MIGU刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8 
MIGUTVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8 
MIGU金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8 
MIGU新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8 
MIGU盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8 
MIGU试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8 
MIGU高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8 
MIGU杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8 
MIGU4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8 
MIGU爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8 
MIGU军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
MIGUSNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8 
MIGU红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8 
MIGU少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8 
MIGU神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8 
MIGU黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8 
MIGU追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8 
MIGU古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
MIGU经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8 
MIGU每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8 
MIGU武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8 
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
CIBN经典剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692446012
CIBN流金岁月,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692399419
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
TVB剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/631354620
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
葛优作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315456
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
CHC动作电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368714
CHC家庭影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368373
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
Migutv-7套武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
地下交通站,http://121.12.115.156/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.m3u8
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
吴京作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
K K_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
K K_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
K K_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
K K_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
K K_开心影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
斗鱼_电影5,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
斗鱼_电影6,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
斗鱼_电影8,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
斗鱼_电影14,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
斗鱼_电影16,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
斗鱼_电影18,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
斗鱼_电影21,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
斗鱼_电影44,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=

海外频道,#genre#
寰宇新闻,https://iptv.jmsooo.com/live/hyxw/index.m3u8
中天新闻,https://iptv.jmsooo.com/live/ctiztxw/index.m3u8
东森新闻,https://iptv.jmsooo.com/live/dsxw/index.m3u8
中视新闻,https://iptv.jmsooo.com/live/zsxw/index.m3u8
华视新闻,https://iptv.jmsooo.com/live/hsxw/index.m3u8
民视新闻,https://iptv.jmsooo.com/live/msxw/index.m3u8
台视新闻,https://iptv.jmsooo.com/live/tsxw/index.m3u8
东森财经,https://iptv.jmsooo.com/live/dscj/index.m3u8
TVBS新闻,https://iptv.jmsooo.com/live/tvbsxw/index.m3u8
三立新闻,https://iptv.jmsooo.com/live/sl/index.m3u8
TVBS,https://iptv.jmsooo.com/live/tvbs56/index.m3u8
三立WEWS,https://iptv.jmsooo.com/live/sli/index.m3u8
三立台湾,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
三立都会,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://192.168.3.46/hls/lotustv.php
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
国家地理,http://v.mp.haue.edu.cn/hls/natlgeo.m3u8
探索频道,http://v.mp.haue.edu.cn/hls/discovery.m3u8
凤凰电影,http://v.mp.haue.edu.cn/hls/fhdy.m3u8
星空卫视,http://v.mp.haue.edu.cn/hls/startv.m3u8
Star Sports,http://v.mp.haue.edu.cn/hls/starsports.m3u8
Channel V,http://v.mp.haue.edu.cn/hls/channelv.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰中文,http://zb.ios.ifeng.com:80/live/05QGDA0CIRK/index.m3u8 
凤凰资讯,http://zb.ios.ifeng.com:80/live/05QGCOB3T34/index.m3u8 
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8 
凤凰中文,http://192.168.3.46/hls/ifeng.php?id=zwhd
凤凰资讯,http://192.168.3.46//hls/ifeng.php?id=zxhd
凤凰香港,http://192.168.3.46/hls/ifeng.php?id=hkhd
凤凰资讯,http://stream.guihet.com/t/ifeng2.php?id=1
凤凰中文,http://stream.guihet.com/t/ifeng2.php?id=2
凤凰香港,http://stream.guihet.com/t/ifeng2.php?id=3
凤凰中文,http://124.238.99.44:808/hls/348/index.m3u8
凤凰资讯,http://124.238.99.44:808/hls/349/index.m3u8
凤凰香港,http://124.238.99.44:808/hls/350/index.m3u8
星空卫视,http://124.238.99.44:808/hls/353/index.m3u8
翡翠台,http://124.238.99.44:808/hls/354/index.m3u8
明珠台,http://124.238.99.44:808/hls/355/index.m3u8
18台,http://124.238.99.44:808/hls/356/index.m3u8
澳亚卫视,http://124.238.99.44:808/hls/360/index.m3u8
亚美卫视,http://124.238.99.44:808/hls/361/index.m3u8
C+,http://124.238.99.44:808/hls/366/index.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港文旅,http://ed60e6e67f460afe5345e98fff768af4.livehwc3.cn/hw-play.lezhibo.com/live/9087c1cd1c4c475b868745a5b5341d9d.m3u8
明珠台,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8 
财经台,http://kkmix1.f3322.net:825/hls/ch2/s.m3u8 
翡翠台(第1声道繁体),http://iptv.tvfix.org/hls/jade.m3u8
翡翠台(第2声道简体),http://iptv.tvfix.org/hls/jade2.m3u8
翡翠台广东,http://iptv.tvfix.org/hls/jadegd.m3u8
翡翠台海外版(粤语繁体),http://iptv.tvfix.org/hls/jadenhk.m3u8
翡翠台海外版(普通话简体),http://iptv.tvfix.org/hls/jadenhk2.m3u8
J2,http://iptv.tvfix.org/hls/j2.m3u8
J2(第2声道),http://iptv.tvfix.org/hls/j22.m3u8
无线新闻台,http://iptv.tvfix.org/hls/inews.m3u8
明珠台,http://iptv.tvfix.org/hls/pearl.m3u8
明珠台(第2声道),http://iptv.tvfix.org/hls/pearl2.m3u8
无线财经资讯台,http://iptv.tvfix.org/hls/finance.m3u8
无线财经资讯台(第2声道),http://iptv.tvfix.org/hls/finance2.m3u8
无线财经资讯台海外版,http://iptv.tvfix.org/hls/financenhk.m3u8
TVBS亚洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新闻台,http://iptv.tvfix.org/hls/tvbsnews.m3u8
美亚电影台(粤语),http://iptv.tvfix.org/hls/mydy.m3u8
美亚电影台(普通话),http://iptv.tvfix.org/hls/mydy2.m3u8
天映经典(粤语),http://iptv.tvfix.org/hls/tyjd.m3u8
天映经典(普通话),http://iptv.tvfix.org/hls/tyjd2.m3u8
Animax,http://iptv.tvfix.org/hls/animax.m3u8
Animax(第2声道),http://iptv.tvfix.org/hls/animax2.m3u8
Hands Up Channel,http://iptv.tvfix.org/hls/kid.m3u8
Thrill,http://iptv.tvfix.org/hls/thrill.m3u8
Thrill(第2声道),http://iptv.tvfix.org/hls/thrill2.m3u8
TVB经典台,http://iptv.tvfix.org/hls/tvbjd.m3u8
TVB为食台,http://iptv.tvfix.org/hls/tvbws.m3u8
TVB星河(粤语),http://iptv.tvfix.org/hls/tvbxh.m3u8
TVB星河(普通话),http://iptv.tvfix.org/hls/tvbxh2.m3u8
TVB功夫台(粤语),http://iptv.tvfix.org/hls/tvbkf.m3u8
TVB功夫(普通话),http://iptv.tvfix.org/hls/tvbkf2.m3u8
凤凰资讯,http://iptv.tvfix.org/hls/fhzx.m3u8
凤凰中文,http://iptv.tvfix.org/hls/fhzw.m3u8
凤凰电影,http://iptv.tvfix.org/hls/fhdy.m3u8
Love Nature,http://iptv.tvfix.org/hls/lovenature4k.m3u8
Love Nature,http://iptv.tvfix.org/hls/lovenature4k2.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8
探索频道,http://iptv.tvfix.org/hls/discovery.m3u8
动物星球,http://iptv.tvfix.org/hls/animal.m3u8
Channel V,http://iptv.tvfix.org/hls/channelv.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
Star Sports,http://iptv.tvfix.org/hls/starsports.m3u8
红星电视,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
AXNtw,http://50.7.61.148:30080/Entry/axn
HBOtw,http://50.7.61.148:30080/Entry/hbo
民视,http://50.7.61.147:30080/Entry/ftv
民视新闻,http://50.7.61.148:30080/Entry/ftvnews 
卫视中文,http://50.7.61.148:30080/Entry/starchinese
卫视电影,http://50.7.61.149:30080/Entry/starmovie 
JET综合,http://50.7.61.147:30080/Entry/jet
壹新闻,http://50.7.61.147:30080/Entry/etv
三立台湾,http://50.7.61.148:30080/Entry/settw-
中视,http://50.7.61.148:30080/Entry/ctv
华视,http://50.7.61.147:30080/Entry/cts
台视,http://50.7.61.148:30080/Entry/ttv
TVBS新闻,http://50.7.61.148:30080/Entry/tvbsnews
TVBS,http://50.7.61.148:30080/Entry/tvbs
非凡商业,http://50.7.61.147:30080/Entry/ubnbus
TCL,http://50.7.61.147:30080/Entry/tlc
龙翔电影台,http://gxfrg007.8800.org:8282/tsfile/live/1048_1.m3u8
东森电影台,http://gxfrg007.8800.org:8282/tsfile/live/1049_1.m3u8
东森洋片台,http://gxfrg007.8800.org:8282/tsfile/live/1050_1.m3u8
天映经典台,http://gxfrg007.8800.org:8282/tsfile/live/1053_1.m3u8
TVB星河粤台,http://gxfrg007.8800.org:8282/tsfile/live/1062_1.m3u8
凤凰资讯台,http://gxfrg007.8800.org:8282tsfile/live/1064_1.m3u8 
凤凰香港台,http://gxfrg007.8800.org:8282/tsfile/live/1065_1.m3u8 
湖南国际,http://gxfrg007.8800.org:8282/tsfile/live/1069_1.m3u8
厦门国际,http://gxfrg007.8800.org:8282/tsfile/live/1070_1.m3u8
重庆国际,http://gxfrg007.8800.org:8282/tsfile/live/1071_1.m3u8
河南国际,http://gxfrg007.8800.org:8282/tsfile/live/1072_1.m3u8
安徽国际,http://gxfrg007.8800.org:8282/tsfile/live/1073_1.m3u8
浙江国际,http://gxfrg007.8800.org:8282/tsfile/live/1074_1.m3u8
云南国际,http://gxfrg007.8800.org:8282/tsfile/live/1075_1.m3u8
深圳国际,http://gxfrg007.8800.org:8282/tsfile/live/1076_1.m3u8
广西新闻,http://gxfrg007.8800.org:8282/tsfile/live/1083_1.m3u8
广西都市,http://gxfrg007.8800.org:8282/tsfile/live/1084_1.m3u8
中国电影,http://gxfrg007.8800.org:8282/tsfile/live/1088_1.m3u8
CHC动作,http://gxfrg007.8800.org:8282/tsfile/live/1095_1.m3u8
CHC家庭,http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8
CHC高清,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8
电影,http://gxfrg007.8800.org:8282/tsfile/live/1098_1.m3u8
J2台,rtmp://125.227.67.184:1935/live/ViuTVSix
翡翠台,https://cdn.hkdtmb.com/hls/81/index.m3u8
J2,https://cdn.hkdtmb.com/hls/82/index.m3u8
开电视,https://cdn.hkdtmb.com/hls/77/index.m3u8
明珠台,https://cdn.hkdtmb.com/hls/84/index.m3u8
明珠台,https://cdn.hkdtmb.com/hls/84b/index.m3u8
RTHK31,https://cdn.hkdtmb.com/hls/31/index.m3u8
RTHK32,https://cdn.hkdtmb.com/hls/32/index.m3u8
RTHK33,https://cdn.hkdtmb.com/hls/33/index.m3u8
无线财经·资讯台,https://cdn.hkdtmb.com/hls/85/index.m3u8
无线新闻台,https://cdn.hkdtmb.com/hls/83/index.m3u8
无线新闻台·海外版,https://cdn.hkdtmb.com/hls/99/index.m3u8
ViuTV6,https://cdn.hkdtmb.com/hls/96/index.m3u8
耀才财经,http://202.69.67.66:443:443/webcast/bshdlive-pc/playlist.m3u8
eleven1,http://207.110.52.61:8080/s/hls/5/3570/eleven_sports_1_355/1/1/tracks-v1a1/mono.m3u8 
eleven2,http://207.110.52.61:8080/s/hls/5/9335/eleven_sports_2_303/1/1/tracks-v1a1/mono.m3u8 
航天频道,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_500.m3u8
CNN-新闻,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8

湖南有线,#genre#
湖南国际,http://124.232.233.15:6610/000000001001/201600020001/1400.m3u8?m3u8_level=2
湖南经视,http://124.232.233.15:6610/000000001001/201600020002/1400.m3u8?m3u8_level=2
湖南都市,http://124.232.233.15:6610/000000001001/201600020003/1400.m3u8?m3u8_level=2
湖南娱乐,http://124.232.233.15:6610/000000001001/201600020004/1400.m3u8?m3u8_level=2
湖南电影,http://124.232.233.15:6610/000000001001/201600020005/1400.m3u8?m3u8_level=2
湖南电视剧,http://124.232.233.15:6610/000000001001/201600020006/1400.m3u8?m3u8_level=2
湖南公共,http://124.232.233.15:6610/000000001001/201600020007/1400.m3u8?m3u8_level=2
金鹰纪实,http://124.232.233.15:6610/000000001001/201600020008/1400.m3u8?m3u8_level=2
金鹰卡通,http://124.232.233.15:6610/000000001001/201600020009/1400.m3u8?m3u8_level=2
芒果乐搜,http://124.232.233.15:6610/000000001001/201600020010/1400.m3u8?m3u8_level=2
CCTV1 8M,http://124.232.233.15:6610/000000001001/201500000063/index.m3u8?m3u8_level=2
CCTV2 8M,http://124.232.233.15:6610/000000001001/201500000129/index.m3u8?m3u8_level=2
CCTV3 8M,http://124.232.233.15:6610/000000001001/201500000124/index.m3u8?m3u8_level=2
CCTV4 8M,http://124.232.233.15:6610/000000001001/201500000204/index.m3u8?m3u8_level=2
CCTV5 8M,http://124.232.233.15:6610/000000001001/201500000125/index.m3u8?m3u8_level=2
CCTV5+ 8M,http://124.232.233.15:6610/000000001001/201500000062/index.m3u8?m3u8_level=2
CCTV6 8M,http://124.232.233.15:6610/000000001001/201500000126/index.m3u8?m3u8_level=2
CCTV7 8M,http://124.232.233.15:6610/000000001001/201500000130/index.m3u8?m3u8_level=2
CCTV8 8M,http://124.232.233.15:6610/000000001001/201500000127/index.m3u8?m3u8_level=2
CCTV9 8M,http://124.232.233.15:6610/000000001001/201500000131/index.m3u8?m3u8_level=2
CCTV10 8M,http://124.232.233.15:6610/000000001001/201500000132/index.m3u8?m3u8_level=2
CCTV12 8M,http://124.232.233.15:6610/000000001001/201500000133/index.m3u8?m3u8_level=2
CCTV14 8M,http://124.232.233.15:6610/000000001001/201500000134/index.m3u8?m3u8_level=2
CGTN,http://124.232.233.15:6610/000000001001/201500000019/index.m3u8?m3u8_level=2
CGTNdocumentary,http://124.232.233.15:6610/000000001001/201500000011/index.m3u8?m3u8_level=2
CGTN俄语,http://124.232.233.15:6610/000000001001/201500000315/index.m3u8?m3u8_level=2
东南卫视 8M,http://124.232.233.15:6610/000000001001/201500000336/index.m3u8?m3u8_level=2
东方卫视 8M,http://124.232.233.15:6610/000000001001/201500000069/index.m3u8?m3u8_level=2
北京卫视 8M,http://124.232.233.15:6610/000000001001/201500000065/index.m3u8?m3u8_level=2
天津卫视 8M,http://124.232.233.15:6610/000000001001/201500000123/index.m3u8?m3u8_level=2
山东卫视 8M,http://124.232.233.15:6610/000000001001/201500000071/index.m3u8?m3u8_level=2
广东卫视 8M,http://124.232.233.15:6610/000000001001/201500000335/index.m3u8?m3u8_level=2
江苏卫视 8M,http://124.232.233.15:6610/000000001001/201500000070/index.m3u8?m3u8_level=2
浙江卫视 8M,http://124.232.233.15:6610/000000001001/201500000064/index.m3u8?m3u8_level=2
深圳卫视 8M,http://124.232.233.15:6610/000000001001/201500000066/index.m3u8?m3u8_level=2
湖北卫视 8M,http://124.232.233.15:6610/000000001001/201500000159/index.m3u8?m3u8_level=2
黑龙江卫视 8M,http://124.232.233.15:6610/000000001001/201500000072/index.m3u8?m3u8_level=2
IPTV4K[3840*2160],http://124.232.233.15:6610/000000001001/201500000218/index.m3u8?m3u8_level=2
IPTV5+ 8M,http://124.232.233.15:6610/000000001001/201500000327/index.m3u8?m3u8_level=2
IPTV好吃厨房 8M,http://124.232.233.15:6610/000000001001/201500000085/index.m3u8?m3u8_level=2
IPTV电竞 8M,http://124.232.233.15:6610/000000001001/201500000306/index.m3u8?m3u8_level=2
湖南卫视 20MHEVC,http://124.232.233.15:6610/000000001001/201500000219/index.m3u8?m3u8_level=2
湖南卫视 12M,http://124.232.233.15:6610/000000001001/201500000233/index.m3u8?m3u8_level=2
湖南卫视 8M,http://124.232.233.15:6610/000000001001/201500000067/index.m3u8?m3u8_level=2
湖南公共 12M,http://124.232.233.15:6610/000000001001/201500000241/index.m3u8?m3u8_level=2
湖南公共 8M,http://124.232.233.15:6610/000000001001/201500000222/index.m3u8?m3u8_level=2
湖南国际 12M,http://124.232.233.15:6610/000000001001/201500000242/index.m3u8?m3u8_level=2
湖南国际 8M,http://124.232.233.15:6610/000000001001/201500000153/index.m3u8?m3u8_level=2
湖南娱乐 12M,http://124.232.233.15:6610/000000001001/201500000239/index.m3u8?m3u8_level=2
湖南娱乐 8M,http://124.232.233.15:6610/000000001001/201500000152/index.m3u8?m3u8_level=2
湖南快乐垂钓 12M,http://124.232.233.15:6610/000000001001/201500000245/index.m3u8?m3u8_level=2
湖南快乐垂钓 8M,http://124.232.233.15:6610/000000001001/201500000048/index.m3u8?m3u8_level=2
湖南电影 12M,http://124.232.233.15:6610/000000001001/201500000237/index.m3u8?m3u8_level=2
湖南电影 8M,http://124.232.233.15:6610/000000001001/201500000216/index.m3u8?m3u8_level=2
湖南电视剧 12M,http://124.232.233.15:6610/000000001001/201500000236/index.m3u8?m3u8_level=2
